seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
750	chr16	73014546	73084717	70172	*	peak_347796	ENSG00000271009.3	73060245	73062316	+	includeFeature	-45699	22401	Overlapping
751	chr16	73014546	73084717	70172	*	peak_347796	ENSG00000272330.1	73014319	73014476	-	upstream	-70	70	Overlapping
752	chr16	73014546	73084717	70172	*	peak_347796	ENSG00000279591.1	73015047	73016016	-	includeFeature	1470	501	Overlapping
753	chr16	74651143	74655297	4155	*	peak_348395	ENSG00000168411.14	74621399	74666877	-	inside	15734	11580	Overlapping
754	chr16	74660598	74662905	2308	*	peak_348400	ENSG00000168411.14	74621399	74666877	-	inside	6279	3972	Overlapping
755	chr16	75515423	75518054	2632	*	peak_348753	ENSG00000262583.1	75499788	75516280	-	overlapStart	857	857	Overlapping
756	chr16	78577001	78577957	957	*	peak_349843	ENSG00000186153.17	78099430	79212667	+	inside	477571	477571	Overlapping
757	chr16	79024911	79025380	470	*	peak_350059	ENSG00000186153.17	78099430	79212667	+	inside	925481	187287	Overlapping
758	chr16	80672606	80673079	474	*	peak_350809	ENSG00000166446.15	80597907	80804598	-	inside	131992	74699	Overlapping
759	chr16	81011696	81012240	545	*	peak_350936	ENSG00000103121.8	80966448	81020270	-	inside	8574	8030	Overlapping
760	chr16	81011696	81012240	545	*	peak_350936	ENSG00000166451.13	81006498	81033114	+	inside	5198	5198	Overlapping
761	chr16	83897331	83916106	18776	*	peak_352082	ENSG00000103150.6	83899115	83927031	+	overlapStart	-1784	1784	Overlapping
762	chr16	83897331	83916106	18776	*	peak_352082	ENSG00000260300.5	83908132	83951445	+	overlapStart	-10801	7974	Overlapping
763	chr16	83950943	83962408	11466	*	peak_352110	ENSG00000140961.13	83948282	83966332	+	inside	2661	2661	Overlapping
764	chr16	83950943	83962408	11466	*	peak_352110	ENSG00000260300.5	83908132	83951445	+	overlapEnd	42811	502	Overlapping
765	chr16	84905824	84915977	10154	*	peak_352525	ENSG00000103196.12	84819985	84920768	+	inside	85839	4791	Overlapping
766	chr16	87972146	87973547	1402	*	peak_353763	ENSG00000172530.20	87949244	88077318	+	inside	22902	22902	Overlapping
767	chr17	346015	355707	9693	*	peak_354928	ENSG00000181031.15	212389	386254	-	inside	40239	30547	Overlapping
768	chr17	346015	355707	9693	*	peak_354928	ENSG00000262294.1	352638	357581	+	overlapStart	-6623	1874	Overlapping
769	chr17	346015	355707	9693	*	peak_354928	ENSG00000262558.1	354737	356882	+	overlapStart	-8722	970	Overlapping
770	chr17	1258868	1261315	2448	*	peak_355239	NA	NA	NA	NA	NA	NA	NA	NA
771	chr17	2329506	2329840	335	*	peak_355578	ENSG00000167721.10	2322503	2337507	-	inside	8001	7003	Overlapping
772	chr17	2329506	2329840	335	*	peak_355578	ENSG00000212163.5	2330180	2330370	-	downstream	864	340	Overlapping
773	chr17	2329506	2329840	335	*	peak_355578	ENSG00000275084.3	2329016	2329237	-	upstream	-269	269	Overlapping
774	chr17	2432520	2437275	4756	*	peak_355612	ENSG00000127804.13	2405562	2511891	-	inside	79371	26958	Overlapping
775	chr17	8416974	8422577	5604	*	peak_357973	ENSG00000166579.15	8413131	8490411	+	inside	3843	3843	Overlapping
776	chr17	10723746	10731874	8129	*	peak_358869	ENSG00000187824.8	10699015	10730316	-	overlapStart	6570	1558	Overlapping
777	chr17	10723746	10731874	8129	*	peak_358869	ENSG00000263400.8	10729777	10815164	+	overlapStart	-6031	2097	Overlapping
778	chr17	10723746	10731874	8129	*	peak_358869	ENSG00000285220.1	10729777	10880895	+	overlapStart	-6031	2097	Overlapping
779	chr17	15364082	15365614	1533	*	peak_360620	ENSG00000279567.1	15365323	15365877	+	overlapStart	-1241	263	Overlapping
780	chr17	17357850	17359696	1847	*	peak_361254	NA	NA	NA	NA	NA	NA	NA	NA
781	chr17	17487146	17499205	12060	*	peak_361309	ENSG00000108551.5	17494437	17496395	-	includeFeature	9249	2810	Overlapping
782	chr17	17487146	17499205	12060	*	peak_361309	ENSG00000141026.6	17476994	17493221	+	overlapEnd	10152	5984	Overlapping
783	chr17	18172041	18173571	1531	*	peak_361533	ENSG00000091536.19	18108706	18179802	+	inside	63335	6231	Overlapping
784	chr17	18172041	18173571	1531	*	peak_361533	ENSG00000266677.1	18172625	18184753	-	overlapEnd	12712	584	Overlapping
785	chr17	27237951	27249272	11322	*	peak_362833	ENSG00000265246.1	27237859	27241661	-	overlapStart	3710	92	Overlapping
786	chr17	29830142	29831920	1779	*	peak_363927	ENSG00000141298.19	29625938	29930276	-	inside	100134	98356	Overlapping
787	chr17	29865088	29865811	724	*	peak_363945	ENSG00000141298.19	29625938	29930276	-	inside	65188	64465	Overlapping
788	chr17	29865088	29865811	724	*	peak_363945	ENSG00000263477.1	29863402	29866092	+	inside	1686	281	Overlapping
789	chr17	31295501	31297587	2087	*	peak_364715	ENSG00000126861.5	31272013	31297539	-	overlapStart	2038	48	Overlapping
790	chr17	31295501	31297587	2087	*	peak_364715	ENSG00000196712.17	31094927	31382116	+	inside	200574	84529	Overlapping
791	chr17	35251874	35259266	7393	*	peak_366506	ENSG00000166750.10	35243071	35273655	+	inside	8803	8803	Overlapping
792	chr17	36977688	36981246	3559	*	peak_367207	ENSG00000275700.5	36948954	37056871	+	inside	28734	28734	Overlapping
793	chr17	36977688	36981246	3559	*	peak_367207	ENSG00000277911.1	36980167	36980422	+	includeFeature	-2479	824	Overlapping
794	chr17	37037038	37040133	3096	*	peak_367246	ENSG00000275700.5	36948954	37056871	+	inside	88084	16738	Overlapping
795	chr17	37037038	37040133	3096	*	peak_367246	ENSG00000277579.1	37034668	37043252	+	inside	2370	2370	Overlapping
796	chr17	37043038	37047873	4836	*	peak_367247	ENSG00000275700.5	36948954	37056871	+	inside	94084	8998	Overlapping
797	chr17	37043038	37047873	4836	*	peak_367247	ENSG00000277579.1	37034668	37043252	+	overlapEnd	8370	214	Overlapping
798	chr17	37043038	37047873	4836	*	peak_367247	ENSG00000278638.2	37045228	37052890	-	overlapEnd	9852	2190	Overlapping
799	chr17	37056284	37056727	444	*	peak_367257	ENSG00000275700.5	36948954	37056871	+	inside	107330	144	Overlapping
800	chr17	37142667	37143028	362	*	peak_367303	ENSG00000275029.1	37143607	37144463	-	downstream	1796	579	Overlapping
801	chr17	37142667	37143028	362	*	peak_367303	ENSG00000278540.5	37084992	37406836	-	inside	264169	57675	Overlapping
802	chr17	37175862	37178304	2443	*	peak_367324	ENSG00000278540.5	37084992	37406836	-	inside	230974	90870	Overlapping
803	chr17	37209358	37217623	8266	*	peak_367355	ENSG00000278540.5	37084992	37406836	-	inside	197478	124366	Overlapping
804	chr17	37251040	37253273	2234	*	peak_367382	ENSG00000278540.5	37084992	37406836	-	inside	155796	153563	Overlapping
805	chr17	37257487	37259191	1705	*	peak_367386	ENSG00000278540.5	37084992	37406836	-	inside	149349	147645	Overlapping
806	chr17	37259243	37259716	474	*	peak_367387	ENSG00000278540.5	37084992	37406836	-	inside	147593	147120	Overlapping
807	chr17	37266605	37267266	662	*	peak_367394	ENSG00000278540.5	37084992	37406836	-	inside	140231	139570	Overlapping
808	chr17	38393983	38394399	417	*	peak_367801	ENSG00000274211.6	38351844	38405593	+	inside	42139	11194	Overlapping
809	chr17	38692294	38692577	284	*	peak_367908	NA	NA	NA	NA	NA	NA	NA	NA
810	chr17	39572830	39575005	2176	*	peak_368315	NA	NA	NA	NA	NA	NA	NA	NA
811	chr17	43771167	43780827	9661	*	peak_369996	ENSG00000108861.9	43766125	43778977	-	overlapStart	7810	1850	Overlapping
812	chr17	43771167	43780827	9661	*	peak_369996	ENSG00000231256.7	43780435	43787612	+	overlapStart	-9268	392	Overlapping
813	chr17	43839231	43843535	4305	*	peak_370018	NA	NA	NA	NA	NA	NA	NA	NA
814	chr17	44150794	44151765	972	*	peak_370130	ENSG00000125319.14	44141906	44162476	+	inside	8888	8888	Overlapping
815	chr17	44152480	44153765	1286	*	peak_370131	ENSG00000125319.14	44141906	44162476	+	inside	10574	8711	Overlapping
816	chr17	45199587	45202775	3189	*	peak_370513	ENSG00000267121.6	45190931	45222222	-	inside	22635	8656	Overlapping
817	chr17	48035717	48038876	3160	*	peak_371405	ENSG00000005243.10	48026167	48038030	-	overlapStart	2313	846	Overlapping
818	chr17	48035717	48038876	3160	*	peak_371405	ENSG00000207947.3	48037161	48037247	-	includeFeature	1530	1444	Overlapping
819	chr17	49563610	49568994	5385	*	peak_372031	ENSG00000249906.1	49505657	49574064	-	inside	10454	5070	Overlapping
820	chr17	49563610	49568994	5385	*	peak_372031	ENSG00000250310.2	49544788	49577962	-	inside	14352	8968	Overlapping
821	chr17	53533490	53533838	349	*	peak_373179	ENSG00000285939.2	53276760	54365634	-	inside	832144	256730	Overlapping
822	chr17	55263861	55298116	34256	*	peak_373591	ENSG00000108924.14	55264960	55325187	+	overlapStart	-1099	1099	Overlapping
823	chr17	55263861	55298116	34256	*	peak_373591	ENSG00000263096.1	55271504	55273653	-	includeFeature	9792	7643	Overlapping
824	chr17	59163094	59168907	5814	*	peak_374961	ENSG00000068489.12	59155499	59204705	+	inside	7595	7595	Overlapping
825	chr17	61755599	61758156	2558	*	peak_376007	ENSG00000136492.8	61681266	61863521	-	inside	107922	74333	Overlapping
826	chr17	61834333	61834987	655	*	peak_376051	ENSG00000136492.8	61681266	61863521	-	inside	29188	28534	Overlapping
827	chr17	61950553	61951264	712	*	peak_376125	ENSG00000108510.10	61942605	62065278	-	inside	114725	7948	Overlapping
828	chr17	62739549	62740652	1104	*	peak_376411	ENSG00000173838.12	62701314	62808344	-	inside	68795	38235	Overlapping
829	chr17	62739549	62740652	1104	*	peak_376411	ENSG00000265702.2	62699244	62754973	+	inside	40305	14321	Overlapping
830	chr17	63805558	63806264	707	*	peak_376963	ENSG00000198231.13	63773603	63819317	+	inside	31955	13053	Overlapping
831	chr17	64313319	64347546	34228	*	peak_377117	ENSG00000261371.6	64319415	64413776	-	overlapEnd	100457	6096	Overlapping
832	chr17	64725972	64726177	206	*	peak_377306	NA	NA	NA	NA	NA	NA	NA	NA
833	chr17	64726927	64728930	2004	*	peak_377307	NA	NA	NA	NA	NA	NA	NA	NA
834	chr17	68042827	68043520	694	*	peak_378832	ENSG00000182481.9	68035708	68046854	+	inside	7119	3334	Overlapping
835	chr17	72723436	72729246	5811	*	peak_380654	ENSG00000133195.11	72645949	73092712	-	inside	369276	77487	Overlapping
836	chr17	75070459	75080590	10132	*	peak_381713	ENSG00000232724.1	75074306	75079549	+	includeFeature	-3847	1041	Overlapping
837	chr17	75791266	75792289	1024	*	peak_381986	ENSG00000132478.10	75784806	75825799	+	inside	6460	6460	Overlapping
838	chr17	78589850	78594460	4611	*	peak_382988	NA	NA	NA	NA	NA	NA	NA	NA
839	chr17	78608297	78610635	2339	*	peak_382997	ENSG00000267123.7	78605233	78632155	-	inside	23858	3064	Overlapping
840	chr17	78985543	78989463	3921	*	peak_383116	NA	NA	NA	NA	NA	NA	NA	NA
841	chr17	79018807	79031148	12342	*	peak_383121	ENSG00000173918.15	79022814	79049788	+	overlapStart	-4007	4007	Overlapping
842	chr17	79018807	79031148	12342	*	peak_383121	ENSG00000265096.2	79018131	79027673	-	overlapStart	8866	676	Overlapping
843	chr17	81323043	81351924	28882	*	peak_384254	ENSG00000185332.8	81311270	81330674	-	overlapStart	7631	7631	Overlapping
844	chr17	81323043	81351924	28882	*	peak_384254	ENSG00000287431.1	81339183	81345966	-	includeFeature	22923	5958	Overlapping
845	chr17	82224700	82253807	29108	*	peak_384626	ENSG00000141526.16	82228397	82261129	+	overlapStart	-3697	3697	Overlapping
846	chr17	82224700	82253807	29108	*	peak_384626	ENSG00000141551.14	82239023	82273731	-	overlapEnd	49031	14323	Overlapping
847	chr17	82224700	82253807	29108	*	peak_384626	ENSG00000275888.1	82244770	82245591	+	includeFeature	-20070	8216	Overlapping
848	chr17	82224700	82253807	29108	*	peak_384626	ENSG00000280407.2	82249067	82251844	+	includeFeature	-24367	1963	Overlapping
849	chr17	82224700	82253807	29108	*	peak_384626	ENSG00000284574.1	82236668	82236728	+	includeFeature	-11968	11968	Overlapping
850	chr17	82753624	82758354	4731	*	peak_384838	ENSG00000141556.21	82752065	82945914	+	inside	1559	1559	Overlapping
851	chr18	161256	162308	1053	*	peak_385093	ENSG00000101557.15	158383	214629	+	inside	2873	2873	Overlapping
852	chr18	2415266	2415668	403	*	peak_385839	ENSG00000263745.7	1883524	2489426	-	inside	74160	73758	Overlapping
853	chr18	2528084	2530167	2084	*	peak_385887	NA	NA	NA	NA	NA	NA	NA	NA
854	chr18	3808239	3809140	902	*	peak_386421	ENSG00000170579.17	3496032	4455307	-	inside	647068	312207	Overlapping
855	chr18	4435099	4435356	258	*	peak_386715	ENSG00000170579.17	3496032	4455307	-	inside	20208	19951	Overlapping
856	chr18	7272061	7275074	3014	*	peak_387730	NA	NA	NA	NA	NA	NA	NA	NA
857	chr18	7557213	7570787	13575	*	peak_387818	ENSG00000173482.16	7566782	8406861	+	overlapStart	-9569	4005	Overlapping
858	chr18	12650711	12660946	10236	*	peak_390166	ENSG00000101624.10	12661833	12702777	-	downstream	52066	887	Overlapping
859	chr18	12650711	12660946	10236	*	peak_390166	ENSG00000128789.21	12658043	12725740	+	overlapStart	-7332	2903	Overlapping
860	chr18	12650711	12660946	10236	*	peak_390166	ENSG00000134278.15	12446512	12658134	-	overlapStart	7423	2812	Overlapping
861	chr18	13215641	13226744	11104	*	peak_390512	ENSG00000168675.18	13217498	13652755	+	overlapStart	-1857	1857	Overlapping
862	chr18	13215641	13226744	11104	*	peak_390512	ENSG00000267239.1	13203774	13216367	-	overlapStart	726	726	Overlapping
863	chr18	13518198	13526369	8172	*	peak_390633	ENSG00000168675.18	13217498	13652755	+	inside	300700	126386	Overlapping
864	chr18	13518198	13526369	8172	*	peak_390633	ENSG00000267136.1	13514520	13522888	-	overlapStart	4690	3481	Overlapping
865	chr18	13518198	13526369	8172	*	peak_390633	ENSG00000272746.1	13526078	13526688	+	overlapStart	-7880	291	Overlapping
866	chr18	21786503	21789280	2778	*	peak_391404	ENSG00000101752.11	21704957	21870957	+	inside	81546	81546	Overlapping
867	chr18	21844471	21844996	526	*	peak_391429	ENSG00000101752.11	21704957	21870957	+	inside	139514	25961	Overlapping
868	chr18	22252627	22256179	3553	*	peak_391591	NA	NA	NA	NA	NA	NA	NA	NA
869	chr18	22939740	22940129	390	*	peak_391831	ENSG00000101773.19	22798261	23026488	+	inside	141479	86359	Overlapping
870	chr18	22943476	22944732	1257	*	peak_391836	ENSG00000101773.19	22798261	23026488	+	inside	145215	81756	Overlapping
871	chr18	22959286	22959740	455	*	peak_391851	ENSG00000101773.19	22798261	23026488	+	inside	161025	66748	Overlapping
872	chr18	22965126	22966011	886	*	peak_391858	ENSG00000101773.19	22798261	23026488	+	inside	166865	60477	Overlapping
873	chr18	23481098	23482253	1156	*	peak_392133	ENSG00000101782.15	23453287	23486603	+	inside	27811	4350	Overlapping
874	chr18	35989069	35990966	1898	*	peak_396709	ENSG00000141425.18	35984387	36067576	-	inside	78507	4682	Overlapping
875	chr18	36016514	36018277	1764	*	peak_396726	ENSG00000141425.18	35984387	36067576	-	inside	51062	32127	Overlapping
876	chr18	36124256	36125774	1519	*	peak_396795	ENSG00000141424.13	36108531	36129385	-	inside	5129	3611	Overlapping
877	chr18	36680958	36681848	891	*	peak_397034	ENSG00000134775.15	36297714	36780055	+	inside	383244	98207	Overlapping
878	chr18	37124550	37125220	671	*	peak_397194	ENSG00000150477.15	36829106	37232172	+	inside	295444	106952	Overlapping
879	chr18	41974656	41975224	569	*	peak_398644	ENSG00000078142.13	41955234	42087830	+	inside	19422	19422	Overlapping
880	chr18	46896312	46897462	1151	*	peak_400533	ENSG00000078043.16	46803218	46920160	-	inside	23848	22698	Overlapping
881	chr18	47677361	47678880	1520	*	peak_400754	NA	NA	NA	NA	NA	NA	NA	NA
882	chr18	49278615	49279031	417	*	peak_401401	ENSG00000141627.13	49041474	49461347	-	inside	182732	182316	Overlapping
883	chr18	49933903	49935125	1223	*	peak_401733	ENSG00000167306.20	49822789	50195147	-	inside	261244	111114	Overlapping
884	chr18	50183361	50183679	319	*	peak_401851	ENSG00000167306.20	49822789	50195147	-	inside	11786	11468	Overlapping
885	chr18	54198797	54199871	1075	*	peak_403084	ENSG00000134046.12	54151606	54224669	-	inside	25872	24798	Overlapping
886	chr18	56806235	56807130	896	*	peak_404048	ENSG00000091157.13	56651343	57036606	+	inside	154892	154892	Overlapping
887	chr18	56968677	56969285	609	*	peak_404129	ENSG00000091157.13	56651343	57036606	+	inside	317334	67321	Overlapping
888	chr18	57584806	57590306	5501	*	peak_404372	ENSG00000066926.11	57544389	57586702	-	overlapStart	1896	1896	Overlapping
889	chr18	57584806	57590306	5501	*	peak_404372	ENSG00000278703.1	57588611	57589091	-	includeFeature	4285	1215	Overlapping
890	chr18	59861646	59866206	4561	*	peak_405197	NA	NA	NA	NA	NA	NA	NA	NA
891	chr18	59866436	59867393	958	*	peak_405198	NA	NA	NA	NA	NA	NA	NA	NA
892	chr18	59925840	59928814	2975	*	peak_405228	ENSG00000267066.1	59929226	59930330	+	upstream	-3386	412	Overlapping
893	chr18	67578467	67579832	1366	*	peak_407783	ENSG00000265533.1	67516546	67899619	+	inside	61921	61921	Overlapping
894	chr18	69631215	69632055	841	*	peak_408513	ENSG00000206052.11	69400888	69849087	+	inside	230327	217032	Overlapping
895	chr18	70028150	70029260	1111	*	peak_408700	ENSG00000176225.13	70003031	70205945	-	inside	177795	25119	Overlapping
896	chr18	79175457	79176414	958	*	peak_411590	ENSG00000166377.20	79069285	79378287	+	inside	106172	106172	Overlapping
897	chr18	79190812	79201718	10907	*	peak_411598	ENSG00000166377.20	79069285	79378287	+	inside	121527	121527	Overlapping
898	chr18	79190812	79201718	10907	*	peak_411598	ENSG00000286245.1	79185801	79191559	-	overlapStart	747	747	Overlapping
899	chr18	79227664	79228321	658	*	peak_411615	ENSG00000166377.20	79069285	79378287	+	inside	158379	149966	Overlapping
900	chr18	79505424	79510540	5117	*	peak_411775	ENSG00000131196.17	79395856	79529325	+	inside	109568	18785	Overlapping
901	chr18	79707503	79709461	1959	*	peak_411873	ENSG00000060069.16	79679801	79756623	+	inside	27702	27702	Overlapping
902	chr19	382469	385630	3162	*	peak_412197	ENSG00000286667.1	382725	387533	+	overlapStart	-256	256	Overlapping
903	chr19	530191	537409	7219	*	peak_412272	ENSG00000099804.9	531760	542092	+	overlapStart	-1569	1569	Overlapping
904	chr19	2539244	2551666	12423	*	peak_413084	ENSG00000105694.3	2538112	2538754	+	downstream	1132	490	Overlapping
905	chr19	2539244	2551666	12423	*	peak_413084	ENSG00000176533.13	2511219	2702694	-	inside	163450	28025	Overlapping
906	chr19	2573815	2582454	8640	*	peak_413097	ENSG00000176533.13	2511219	2702694	-	inside	128879	62596	Overlapping
907	chr19	3093566	3109708	16143	*	peak_413309	ENSG00000088256.9	3094362	3123999	+	overlapStart	-796	796	Overlapping
908	chr19	3332778	3354126	21349	*	peak_413419	ENSG00000141905.19	3314403	3469217	+	inside	18375	18375	Overlapping
909	chr19	3355953	3475123	119171	*	peak_413421	ENSG00000095932.6	3473986	3480542	-	overlapEnd	124589	1137	Overlapping
910	chr19	3355953	3475123	119171	*	peak_413421	ENSG00000141905.19	3314403	3469217	+	overlapEnd	41550	5906	Overlapping
911	chr19	3355953	3475123	119171	*	peak_413421	ENSG00000279599.1	3371395	3371602	+	includeFeature	-15442	15442	Overlapping
912	chr19	3355953	3475123	119171	*	peak_413421	ENSG00000280103.1	3355554	3355955	-	overlapStart	2	2	Overlapping
913	chr19	7131646	7166560	34915	*	peak_414859	ENSG00000171105.14	7112255	7294414	-	inside	162768	19391	Overlapping
914	chr19	7385731	7385961	231	*	peak_414920	ENSG00000268861.7	7382834	7470241	+	inside	2897	2897	Overlapping
915	chr19	8412678	8419568	6891	*	peak_415422	ENSG00000099785.10	8413270	8439017	+	overlapStart	-592	592	Overlapping
916	chr19	8420586	8427469	6884	*	peak_415423	ENSG00000099785.10	8413270	8439017	+	inside	7316	7316	Overlapping
